object_type	schema_name	object_name	source_text
P	utl_tcp	read_line	Schema: utl_tcp\nName: read_line\nResult data type: \nArgument data types: IN c utl_tcp.connection, INOUT data character varying\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7a5lVSc6bQG3tiFsi60SoR7hzF+S3DsROzTzHxnUbVoGUTpcvVH6TQDhp9Yeof/OUpnyyAws0Qd\njarXi8T8rO48mCmKg0N54A5ZsxJJHF3kDL8ICPFPg8lBgh3fV6T0Z+BoxUU1bneTWhRvZKmcjB9j\np/ilmf99CBAn62ouuAMlQ5P04hrgkdv86RtfNfVkraihkhT3Icts6UuJPrIeWiP6ESAzgxXtEd1y\nUEdmrURabYGnnVQrER1i2Yz4dbwk1r1hltiudqamP+K+FQQWx47Ybb4=\n$__EDBwrapped__$
P	utl_tcp	cons	Schema: utl_tcp\nName: cons\nResult data type: \nArgument data types: \nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd8Umj5+8FVczWbHctgOJizhvYA/51KCp47IupnzNP5hoQ7v1BxMSbjIDIL4T1GplQgfbseGICSz5\ndkLw2aNZOZCnxknQBndPdYcZxgL/g6fw46VmBRXcnvIr+/0SBhzBoFim2AINItk6+Eib8J3VDd3A\nkfuqSaNXfU9kMoEcCxT+vRf/izYVydRqkc9voCwUiubqA1q/RB64veJqpfFpvQ==\n$__EDBwrapped__$
P	utl_smtp	get_reply_record	Schema: utl_smtp\nName: get_reply_record\nResult data type: \nArgument data types: IN strreply character varying, OUT reply utl_smtp.reply, OUT islastreplyline boolean\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzglFNDQRTEeLs8nHsJQOXAFD+V0hU8d46Zei54Tbz/Am2NTWiFwtuAD4499i+TKWFpZ6YNnOmbZ\nHCg4kvM/iGxvWD+T6+WZ5RSU6QpUKdtXFrisTkxGNvwrPVNQ4PeCZycf0p//ksC7apBQSMgfaOLM\nGGjLevVQrSHfko6ga8E1nSCT9XsmwlPkqpBRUvw8SnXWEkUbtajO7FafLJSX+W8Ooo1SnW8q5ssB\nkfcEEFIjEytGtZRH7UwRIqt5xO+zYGAry89VQ30WGuIfKA7SFB6Aleob9tOwXa9N+kLkhSuqDcT+\nJ/D/YIvRT0uxqk1pQENRbOE1p6JrYEqKSwWyokoj4ycIY4oaHgY+gRSGAZNCTnNmsFTtuFrIdsep\n0KDKToALC7I9hg==\n$__EDBwrapped__$
P	utl_smtp	imp_get_tcp_from_smtp	Schema: utl_smtp\nName: imp_get_tcp_from_smtp\nResult data type: \nArgument data types: OUT tcpconn utl_tcp.connection, IN smtpcon utl_smtp.connection\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4yrw+mXHhGb5BDPEi88ySocjDE37PLtdGZ4zCMA2aYFCms9U1N62iFQKjYIc00hhanCeik36oQ4\ngxqkQ166h+A/9iAtOUhDQMkbVO9v/vU73qKEBfvX9Hwoia9+6XSLRjGncsscrcONKshZJCJPpmMx\ns6HBXwIBjVKBjjIqXegKYvWtkWJd0Ju8qLqTPyaY0GIbzJGVdIUvAn31PHjRH3CcrtOVmiOEVKKr\nxfZS2rSaA1eyOyLvwzxRrbDnMUjNkVXS4zyHUHcvSi9BTumaRZXFe6SgOFOuFWWH13S1YNLopXvS\nXY4nHPGtOkvy12dYaOJQWWJWHGPAb4mXwdTn1fUj4JFIiE7PhsUKZVNZU/YJnI+iK/DrLsksNemm\n6PAtSx66lwR22Pp2YyBLyWUSRwNh+9koa32AlGkaBxwY\n$__EDBwrapped__$
P	utl_smtp	imp_open_connection	Schema: utl_smtp\nName: imp_open_connection\nResult data type: \nArgument data types: IN host character varying, IN port integer, OUT c utl_smtp.connection, IN tx_timeout integer, OUT reply utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd0S27nZ3ZLOWCm+cZo0oNIav3mAATnRqKfkDFYq/BmHxieAcnU36EY3mnAe6siBGaMvwxq3/KlyO\n7gE8BQTiS50DfK7HaT52eQtfVJZkl9szehLIGRy5Uok0crb/gAnWE8Dsxtdgh8i0XeC6OfNyETgQ\n3m7b2KdqBNK+Oh46X4+Qak7dyUO8Xtg7aZXGiVR8O0/cGcPbM8hj7DLj7/X4xkLk9wehSqL0l7RB\nYZ+5/N/bdEAHDIINi0zzTHCPuQeTRocznIUB450svpFpFuS0mH1DNVs0nTU3Sks6L5Q0TXq3yzDy\nwDIneOk9Oy5IJWz/wrTV1wQ5cTNEwt8aHrgfvJSWxqIndh58+Zhx++HMxANhkk4plY2ZIfBPV5OU\n55Ka5X96ELy/g5EwZt+FuXS2cGVbGtRjA58ZdGNTEBaaAYE4elI576uusDxzU3CeSjzJT+TvoAs6\nXQPirW+A5aj4zc5sycSCBUxSH5liQnWCNCDpYHvee8uAHv4t7Itw3WbQLBww8q70v653+sCpFaiO\nyR1HEvTvOvdOUe0mItatmxKwpitOKlwqMFsrDSI59vQm9WvG1bpJD9bdz3k1iPZNLlAUHcrD0bFz\nWHRcqUP0NUyukCwW0jkQ7m8rPa5U7WD0H9WNDS/jErwrqMg9yvsCAQXCv5KtQVRNftwCFJTn5KV1\n64IJu5Xsoe6lQQbm9buXZJpcVla6YBvWPSO2HTUH6dvRC0PvfXUTdl9G5XjdqjiWxq/AlTwW5aT8\n0+k5e0Eb1NRsTwcO8aZ8N3xE3z7fOToZuWHvgxHLS1SyUP3RS0HO/IO8BIGSuX4stOWJCtkUvQl/\nJ4MdbnT5sOM3AvjHEiiz9dRPujgO/2HlDNKfagXd7yH9wA24kUCacJpbXtIn7xeX8FTISQAhvag2\nK+lNOUmbmLWuF3UgzYI/vHW/YQDiQm0iX7lCXH4pGNC7venHeEiaMeOx7R4SYqkPgvQe5EVItEag\ng2wrCp3FNafoCaV9jDV40Gfx/cvrhWik/aA1ZVuI2CagjXQNZSaLIoufUcu9qVixa+4TpMH9dgA=\n$__EDBwrapped__$
P	utl_smtp	imp_open_data	Schema: utl_smtp\nName: imp_open_data\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6OccBCc8gfL96iJEDbd+rc+ap/rW45Cnm1zX475yBho+T1hDxZCmp9pu25ItlZDowg8ux2bXwxz\nebMA9DkCIzUW2kAzB3UKtoIT0J1gtrwC5LYBnZ5TG/j8SOX5KDL4LoElX++/c/8rCvjY3tnbLqTT\nSV6Iy10JdhVLscFgMVDLNJ/bZARzJFoFzL+dFY+dwwtEHluf5KQABXcjeckmxQQGTddhRZ9KOSVi\nUzhziCJI4Fb2WPPK+ZhTZwLzq738OUHRuFTaBGvX9SaNu38rD4daLxkR6bRtJLE39Jk/KZhzMiet\nbJKUsnIU+KlNymUfzHrG9kuXUcSSytcYPj6XHe0siaKrMR+BDSKbXWxQCSswWYV9+n7A1R8oA7m9\nPAQCI3CLP0fvu3SQmZoJOAHunNrOi9p5WknX4LV/lYeBrzk5T8tK/UJhnd/owasWKk475MNajPeH\nKEendlg3ngR75M8NeCDE+lKWU3D0iNtrHg==\n$__EDBwrapped__$
P	utl_smtp	imp_helo	Schema: utl_smtp\nName: imp_helo\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN domain character varying, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7evbqG93mL7vaiM3FXOXpGvWZohCbZqIcdKeTgn0oZ3K+Apo7rv7R7sAueAX7yZl3IbcoH1aTwE\nOhwVY2GyKEBSBxWxCtjJTOfIF96KPEWepwhxlUt2ei+5/jY9w0XePE48mLwebfyFiTJLCBY7jNFu\n7DJa0p0tRVsb0G66E/zTtb4a529uCRRTJrI0qzNnggX5/qvzDjdGbwnhkJ+GOrgY0bgWFa2Pmux7\nuyAN4z8VQ41RsaXSP+9ZDeHeT6iUrXSgDK4xzlAXBnwJko+LTvv8w+EDLIAaiX5YEkzIGRwxq4uW\nXjOcWUmz+Ew0C4D1S+pJzlSyETM5c9Xf+d55Ii4TN94ntnXcdMx4Xpou7vb2hqJTdPc1Zj9i8hks\nWUeINfEsDJzBUh7rvlEL5g5W20EHpUB/LptqSShHmEXj1NqzrkVVlupjxuns3g/WLnhDWW3iZmYq\nxW7QIIGuWTQKGhpgzPX8PntvRpYnpslw2afLCsnNAx74uOu/JfzILqOv1f1HeD3NvwHMNnP02UM4\nilfRqefp99puASniBwh9iT2s4i5nsb75vTkZu1FHV+ozPlkampSyv+GDLYs7/hlu7iDxGfXUYfET\nDAdqmNuqQsF+dHYErLhpMk0hCm1rEGyxtzvv\n$__EDBwrapped__$
P	utl_smtp	imp_ehlo	Schema: utl_smtp\nName: imp_ehlo\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN domain character varying, OUT reps utl_smtp.replies\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyDMC7smCrmMjz0/ARDvXlEbs8Dfp0zgzj0WJd+sX70tb+kPxG+aPDmusX/Runy+3+bRF5F2bD58\nZYb9KlYeaCPegBRJqNt8ogHyAZWWj3Rg5dbScmBzLRBBtqJ/Q8ZoRcke7QDhwS2xN2NwVoj+4VlD\ng+gCbRh9yqP2MwrQi5lP8uVZvSuZZMzp/MlPHlWlmrP2H1oy+TzDWuq7PBN2EQ3LVtResDQYp23g\n9Iz1aUsQhRJ4ltIO17mspDZSkOwqmeYJvfCT7P4eaklpRO43W1C4c+IqAqQob4V4lVKUjw9pGTFC\nyiShGY+syLqxVVWR+N/bEomXCMSG+9ddMhWxT68STs0IbU9d8ikgoNFDv0LA75tFWTKJJAIdZR16\n+q7a3nU0EREP4+aMNRWQBKYMvph7aZsHj6owCbzKhii0igRURevlR+3/obk70sgtGRGpWpkO0B/U\n9zsxa9gTLhRm9Zw/OHHsPriS36OZdkSCpRXE7bjZQnME2ieup7Tr1z62HveEy4e8+7yfBrvg6HRl\nTRymy8o8CWKQqMyW53qKSW6mk32ooNRc3b9olD0SDXpCYjC/G3fiyKtVmrp4y7GAReyjljaIfz4Q\npf/yFoemYVBOvImOsZZGukT0XXN7kxsRiTQ0Gf4ONNwceEFJMZPMjy0dWu40wUZsalNt2hO91AFc\nefoS1LiaRT13rhGmAoW+PtdeT9C1cKb6JzFXhSJ/\n$__EDBwrapped__$
P	utl_smtp	imp_mail	Schema: utl_smtp\nName: imp_mail\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN sender character varying, IN parameters character varying, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd5q/ZANqYZyVevOA2mebsyg1HzrHfiadODlk15DATEJuQqav9IgeM04jjecKhH9aZYm2xfRKfC6Y\n9yQaOGpkDiqhRnQVMeDCYaqERH9ABZ1t4s+65NWbhOPS44dgxwct+PhJdrXuwx2OGktXOG7IhSyL\nbczgkIl+Lp1/6cSyGRmFa1LEd0lsxuT3SirL1XIJTUqBTS3RchbspbRi7roTlDT40wJKyDSlkBWC\nEXRr9+LtXTqAV7OnaBsnDGpK0Cu7gPnJwQ05AgQru+04MmxlRpEubQeE4hGohLPgOaI9pA+g6AtQ\nSXG8QQVRDziGwkUalXBQeoPAolDQGspAdv6NB1OftI/JIhXHUK/fGEKXMUlw3yAVsAHLa9/xPDEN\nyAhPO853Yv35KC0zCmLx+fPzbQVAHroFDt9hmhzWKJJwdFahhcRJOTZ9jEuoxdznykfhbmx9V5t5\n5zgeIubuqXA2wCFtMVjA0WpypMCART0egVPkuI7/oxiVDfy+zKR3U/zOI7l/vkGFJPhs1XZJ572v\n0NlQI7ErekOfAYookPt01aI3EFFCQ0UHEH+DPwkk3GFwhJrNic3VIuz3LDnwevzlCRwo0ibtDQye\n0o0IfCzitzB0Vq/qNk7gdmfszV2ocGHQTO7VVglwgRVbWw==\n$__EDBwrapped__$
P	utl_smtp	imp_rcpt	Schema: utl_smtp\nName: imp_rcpt\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN recipient character varying, IN parameters character varying, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9X5rD03qEZWQq5mfpZCKKYsbLWeKwIRBrGbf2uoT6ycidObt7w8hu69MYK0bBHFGRkAEwFQzQ7l\nlgMzifjQ4AvZWgxkidJPVnuGX12GwQRj69k/7fVQMNFCJ0P2cp1mgv2UYqnE0UPHbOw+cwtMK+Qe\nBrRyqMlPowqCKgtp93c2YCpInE+BAXYJTlZ2F/IaWWRl+8pJNUy4CoZTdhNGkliYNiP2VrJOe05b\nqhuXJFBFm2GgHSWrAMcK+94QHIdw7tYfj98bRZFLMM6NwWRGkbRYtJecrWIT2csmqchUTtWoFT0p\n8SrW1HUqoraduiKbAwNiI0bNoHOSvxlLpsEhrcQrL7l6Q985nuIKLYaTYfd2x7/26e7ucGttu/J9\nKwQN6loIRiJ5/whWgNJkeyT+Knw/fycjV0cur+ByCU6dpBIqXP76ab09VH2/h0xiVlvwgcq4Oxqw\nyXeY+XIN8bhEFAm2NBczI0fbXTVoxmCJuuEnF3TJag3L4ekeAK0TLyLw3uyY8XXAXJdYP4ptNnRD\nm/8xkZDiYxhvgIafKRqsHxUsb4oZJCuHgd+JbHSAydCln1EQzItBbeJBe0N4wMBdI2Tz6HUW944X\nAfABs8oQOWvOPgQNHy+1d4kEvs8pEIa2Z8nH\n$__EDBwrapped__$
F	utl_smtp	imp_command	Schema: utl_smtp\nName: imp_command\nResult data type: utl_smtp.reply\nArgument data types: INOUT c utl_smtp.connection, cmd character varying, arg character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd08tHjppxhh4V14mYOXVEoJLXvfOeNUtVQZlYt3B3BjSYhfLrBeRi69sgRZN9jPRCNKoIRCwd26w\neuL7gXBzfFwx4W2kOMyN9NYzCZPNJlBMe2B2IR+mUrn4biTmdTKaXrnXRY8YMKMnGAatM7kTJTZS\nrS9PCUkKkbFafE4WlV4oi7nTVM0m1o+jCzp8g2E4CH/zSxcMF4ZGo0uAE2X0ZzZEFUNdm0mTzhdm\nUTurgP0smbNUUe471grLyDDMAqWyka8uisVJzULy/5KijDQmoKFhxyTTdjxEMgwYS6OWPc0xhoU2\n5n52R/LSa7cLIhoLlDmylhWo4db+TcM7Lvrw8Fa0jqQzQKKkgAaHYgxOY4a/eWYegXRxyOSgbZfe\n9Ro8opYIZFqxjpbki4a7eIG4JoQzzRQHw1P1ll9vWYrpz3xc/nm//lf0hH0Wsdjc5YODcfcNL5TM\nNlvNoBf+ioDsRax7Ktlq1NVbhtyO0lEJuAEihP5b8KXAFZVc/KNXNU9gp/isg79gbRv+jBr+gZ/4\noHwObdUlYdnmt0l+kwunrl34mmHJRgDjOuMUviiyk0HjM85SamgHOlUyDvXRMjFKXYsgqUoPRszn\nKi0erOp7glNlz/LOLEHKs/whs0etSp6KD7+M0Py/GpgnCCoZg8eE0/tndxSTC8mpefNZn5xDbFsC\nV6tHyALQQPk1xT5Tfsvdbcd6l8a7lqYSDT9gdx3zwPPOftvcs4xW2bn+z4ciedPOG4pYGBNStMG8\neSReICAiGPmZfNDSAtHjb46hNNJh6InmUymkD2s2ni+vsCr5AAenYeXLBMo/nZctC7egkWkMNJIy\nzZG9c3NDXYr2wIrvEizOknmVCKzDDB0kHQhR9EiycfjZv+Fkjo1uQ4jztjMAfP0=\n$__EDBwrapped__$
F	utl_smtp	imp_command_replies	Schema: utl_smtp\nName: imp_command_replies\nResult data type: utl_smtp.replies\nArgument data types: INOUT c utl_smtp.connection, cmd character varying, arg character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndx380rKkZolNBz4dywKi2QNknjuRnc44cgqL1JZ0m9yD/j/L+kHkva+/J1Du4oQ3hp3DuMXGqod/\nx706pKhoscs4wAny2X2fK1CneCr9cDBozJ2b4skoMxuo/WFr3wziwYs0NQLbfSrcVXxJRDUDYQqs\nJROgCKzecvYjKzzeV4IrJEhXn7Rcebeo5yExXlYS9feO4/uA16QfCquTDzFju3Wp3xzt7/nsWsgB\nASBkur5Drz/pkh3BEWM2RnQ37HvPDIluvn4pdH42WlmnCQwzuwdA0l0ncVMt/bhWLVTfYDQxHuHA\nH+DJObuKVIPh7udWF8hfp/GZWhdi1LLOoo19xLUn7qdl3J9iy+TT7qwF2rHi4IG7SHD6riIDBgRg\nE8ONK3tV3Cog5K3GZQ+A8tkQhKIowZASnGCxPyUdGGnf3dDXtN8fBPAH5f7lHn3GBsFjWXG1hbaw\nqSCCjDzDhFLWluP6IWluUbff1p8gjp5cm34sxEK3qNSJx1QFy9Cgv1X1eORxthPcWGzBpe2raCjZ\nWBcLrP4ydKjTo7d3djRC6JESWa280ciw9sVOC5Kl11TR9JXXPZok5TuH+9PKdXqih49khhKnuctv\n8TyJx62+LtT8nwPmBSLiehImuabEhCHaGVUlW/BBXmVsxQsPH818sR2Y\n$__EDBwrapped__$
F	utl_smtp	imp_noop	Schema: utl_smtp\nName: imp_noop\nResult data type: utl_smtp.reply\nArgument data types: INOUT c utl_smtp.connection\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6rFljx5yPjHDx5Fv9EK8B4/Y74RqgDfvZZWc5RF7Pp8YaOrLwMS1aE+iTKi4dgGEyG2e/XeGh0h\ntPnfrFKQkyrJJZnIPgskP6xf2+yg2Say2jGWah3L9dDkdnvoCN+aXLlgo16o3CqR++Hy5GwgAJH9\nryHipsfaU4ZgCwzgXkGaLAdCFYJAWO+QNyyrtRMGgmN83J28cB7Y0uuEVWtnKB+RBgYAfWFQvh1k\na2PzJJhsZBkssUQveVl72GQDFaqa3ecBjSJHxp+oXp+QYQ3oM0O7+pQgEqFLm6vvTfXUTXO4UIP2\nzgKQOWURaWBofrBOfDvKV/lpQw/lwF6E699GADiYYl2FQmYMN6rC9ZfQkFPQ8gGkEun6azkjR9Kq\nCNp9hYz1Vfqqtwvj4lnwrbokVfxZvC68pJ2b6O23\n$__EDBwrapped__$
P	utl_smtp	imp_close_data	Schema: utl_smtp\nName: imp_close_data\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyGZEZXOmLlYMKWliJ+NQagriCetFfjBeaS5WG0NAQSXr/ctCJ6df3LZGRWAk7zcLCwpure3fuY2\nX05sUGpoE18mXcopY91YE2WVgtHdmUw5/jWTNoj49yP1zazFdpP8PZHVH2W9Rl+Z66GVDM82BRjt\nJutxiWj7rha8FXYnwboBSkDmqsjb8f9aqvNYekPqruKC1DO9ZK5UEfU2eKD9u/ZHXtuGIZdM53Ra\nn/hYuks+vw4bpcKpg84UkGZ7xR4LlGk3LthgB6altD/d0G4fwtQ3JhQC+QjfiTYbk6SyuJ/MxUle\nofHDi9ULqlTbM6tc5N8LAB68UXFRitFn4OtR28uSC+n8a3hppN+TyTga7sWJ3BdMa2TXJbRDx7Nr\nIupbRnPlX6p78Gmzzl/YXB3GvCiM+Rfm1H7iec0zQIWMfThxdEsethubHSGuhRRplry6nScRi+ge\npY9muP25ZsvRVyR5hfVVqRHLrkIGFI/AoNK313oteA085niRosdJ\n$__EDBwrapped__$
P	utl_smtp	imp_data	Schema: utl_smtp\nName: imp_data\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN body character varying, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndwfPBVqTG2IN+nh0zvtTZ1xnJLPKq8TV4ZAaEv68igQZWBhn/C1xaF0nsJvLQ688i0auTMycZGBg\nGH64ES1CQGkQ+LYJiNu/3eGW7CSeyGiTeBLRUNRnK1t2dyw5tNUlCSW+clN3po7B0E6yIOUjBxuu\n/mgfFbqeX3KZjYm07qpJvNSS+EWI+I+aNhDG9XQ4BnTlR0uam67i8gR/on6gtg1+3yXXD2uzYZv+\noDv69ykLFVPVKe3V832o7JqP9ZBdBLhPoaK2XgdRleGJWp/33xO+tARDqtNgK0pgxMfia6/XyDTE\nVQ+vXVCHiqB1TrS5FptamywmBy5W9MHBsfqsL8fFrdV2EQw7kd4ftt+MVCIuva3t9LQ47yf+GafE\n29epvYzL2M2gYf48eFVou88+jisiQo1Cmeq+FOW3swdPA3MzJxiafCoTkdj0PF/tGz64y4E=\n$__EDBwrapped__$
P	utl_smtp	imp_quit	Schema: utl_smtp\nName: imp_quit\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd/dvDb8xkO8N1KsciRd6icFvgA2zpObaWn0eXnjulwoZxpstQuG5Sg2PbsxfPfVkcpRy6tc1aY+t\nu7M/oC9FtsGEw/LZEBFrhfOZ813BTBtn8yMPNMMlnQeh6rFxtC6XEJY30UHeLEPRCYZpheEhntAP\np9LMbiKPv2eIwpJ+xnvn+N1au2tVVD1YMdoLi57156QtQGiYsDA7no1R+OkHkZB+MuaJAb9J7DPQ\nKUZIzkT5PMVxEeEkgI+JTv9ivdI0wm3bpWqPOSER4HGsK6dzhnvvRVHAOsUtPbpYo5Dkp+sq9vwI\nM0qDycRXoQ4HVZM0l+jYhxzv86wVx7mjyPytrlOUNRzx337DF+NT+/oTbTrr3X2APtk+PDRQYmPq\n5I6TTZ5YF2SjMNNnR6BwrhOrwIQXLZLFShtVqMlemjhuOPDWn8O426Ws2tmGyLTDsrup1Gpnc16z\nx/nspIcY4DwlgUbl55NIcTrCrwmq2RI3OgfEjJGJ68jEmOvCs3TutjNOTPumPa66UzpS685W+rKv\nuw1Kuqq6BX+gTbsfu5eDbwCvh1Gw+XrYOTh76tpGXb+TCaUlBo04shz6BMJWc59X1mLQkQ==\n$__EDBwrapped__$
P	utl_smtp	imp_rset	Schema: utl_smtp\nName: imp_rset\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, OUT rep utl_smtp.reply\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6Dqfb9sQS3fWy699ndJOX/2ahOlAIkFvot7pJptqYqJX4aS8qLo2uZqCLnq0fZ7xMPzb8iFgIEH\nT1ZANAkthAQ5kWofSZLnxwoXg9HHPIJVTxuWVPYRXOgxG/hb2qtp9gL9wq/ao6a9k29DYauMwDv3\nCkjVDdQx/JtxH5fVIo6WjcWQmagb/9LXRlSZR2FfsXq9H15eth6cOU0S9y9Gp55mlJxu2jIe0u0c\nv0z0hm7zeYMEGo62+BG+a8FqFP3EwbqLswDsoFrvbvhd0Od8bbs0oK63rtWtshT/qSSzEnRI25Jd\n3JRhXc13a9cNmwTaKZeq+lwPt8rlY/17VUMKBTWL3OA0dhjwP75XUxaYSKt2DUFSUMdTuLW7I/wo\nG/54b5AnzAKXoSgXYoHKoShKqIwqDsR1jFTZJesrOH7OC8GYVW9i/y7jbaJbW5GtWQFNZkMgu+o8\nX+/F83DkKx1mvYT29tJbkyNSSHg6Zd4HibicF1Ml\n$__EDBwrapped__$
F	utl_smtp	open_connection	Schema: utl_smtp\nName: open_connection\nResult data type: utl_smtp.connection\nArgument data types: host character varying, port integer DEFAULT 25, tx_timeout integer DEFAULT NULL::integer\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9B7iX/cE2ux+hPanKSfHS7x9T3x3Hqxla2E2VRVPRxlzz55qSHIQcZoysJgbl7zSCFY655T9HfX\nJ/PVjE/efUCLnptPm/5dWIp8Fh1LWe3k5eryP8cByKO+2keVp4++JhiDRsWIvJ2ApK0En7Yv4u80\nrCzEQLxQIHD0fhIt4SGe0jPsgUTkYVukDF9L4/jyhvUQDMKBM6S30iBrOaB3o1JE10StnL90/RdP\nVKWgkPbXWWwpPyxTYvOrjP/TgOw3eVmrz+I01HvKfuXfaCTmcLaGxW6A6jIieZCCIMMybF8UwmB8\nl401wV19+cL+CEYuVMd3K7DjQ23z\n$__EDBwrapped__$
F	utl_smtp	command	Schema: utl_smtp\nName: command\nResult data type: utl_smtp.reply\nArgument data types: INOUT c utl_smtp.connection, cmd character varying, arg character varying DEFAULT NULL::character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndwrHMT9uBDcEiF/P8BbGUCQYfLZSvUjbWULGYYLUri6Qj9Hcw5+95BNAov4MRD1WXsF9fxyiziew\npGi6Kx41mgE+tc77AgaA73CnPeF9h9sddYDNEgRRv1RPwk4aQuy6+S4CMBbFNbyg5DmW6ds4/z73\nctutLpjBdhtE3FOyV2SffEZH8JE/ivLzfAD7Yg==\n$__EDBwrapped__$
P	utl_smtp	command	Schema: utl_smtp\nName: command\nResult data type: \nArgument data types: INOUT c utl_smtp.connection, IN cmd character varying, IN arg character varying DEFAULT NULL::character varying\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndy654bzUxR8cqpFS3vuagIAPzgvhfqwtF5fvVtCpl59YqxEAqyKXD16JUDp8Hh+qFzXQvduKhb2S\nc0y6/R98PzWhn+pUNj/gahPYlC6iwNx84XosLL5UKR7HM8Hb0gXNgjF8Feo0/nwbq0yMQTPkQaj+\nJENgrghvdmA+qQ5RjXP1ev4VxkzfqexJPHTgLXeoEsWKAdjknU4lW6r2GGYiKjLGTHiSwphYmhRK\ndGMtfeTaS0vx3fIEALJGB4LtmS2omYHvRIfRO+7JQ9dEKKiIn4qQs11bmQM7ag==\n$__EDBwrapped__$
